Country,Position,Name,Club,player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
Netherlands,MF,Xavi Simons,RB Leipzig,566931.0,Xavi,Simons,Xavi Simons,2023.0,23826.0,xavi-simons,Netherlands,Amsterdam,Netherlands,2003-04-21,Attacking Midfield,Midfield,right,179.0,2024-06-30 00:00:00,Darren Dein,https://img.a.transfermarkt.technology/portrait/header/566931-1695158618.jpg?lm=1,https://www.transfermarkt.co.uk/xavi-simons/profil/spieler/566931,L1,RasenBallsport Leipzig,80000000.0,80000000.0
Netherlands,MF,Joey Veerman,PSV,408574.0,Joey,Veerman,Joey Veerman,2023.0,383.0,joey-veerman,Netherlands,Purmerend,Netherlands,1998-11-19,Central Midfield,Midfield,right,185.0,2026-06-30 00:00:00,Muy Manero,https://img.a.transfermarkt.technology/portrait/header/408574-1682332276.jpg?lm=1,https://www.transfermarkt.co.uk/joey-veerman/profil/spieler/408574,NL1,Eindhovense Voetbalvereniging Philips Sport Vereniging,32000000.0,32000000.0
Netherlands,MF,Jerdy Schouten,PSV,347900.0,Jerdy,Schouten,Jerdy Schouten,2023.0,383.0,jerdy-schouten,Netherlands,Spijkenisse,Netherlands,1997-01-12,Defensive Midfield,Midfield,right,185.0,2028-06-30 00:00:00,Key United,https://img.a.transfermarkt.technology/portrait/header/347900-1630574394.jpg?lm=1,https://www.transfermarkt.co.uk/jerdy-schouten/profil/spieler/347900,NL1,Eindhovense Voetbalvereniging Philips Sport Vereniging,24000000.0,24000000.0
Netherlands,FW,Steven Bergwijn,Ajax,284165.0,Steven,Bergwijn,Steven Bergwijn,2023.0,610.0,steven-bergwijn,Netherlands,Amsterdam,Netherlands,1997-10-08,Left Winger,Attack,right,178.0,2027-06-30 00:00:00,Muy Manero,https://img.a.transfermarkt.technology/portrait/header/284165-1660913350.jpg?lm=1,https://www.transfermarkt.co.uk/steven-bergwijn/profil/spieler/284165,NL1,AFC Ajax Amsterdam,20000000.0,35000000.0
Netherlands,FW,Memphis Depay,Atletico Madrid,167850.0,Memphis,Depay,Memphis Depay,2023.0,13.0,memphis-depay,Netherlands,Moordrecht,Netherlands,1994-02-13,Centre-Forward,Attack,right,178.0,2025-06-30 00:00:00,TEAM DEPAY,https://img.a.transfermarkt.technology/portrait/header/167850-1668167349.jpg?lm=1,https://www.transfermarkt.co.uk/memphis-depay/profil/spieler/167850,ES1,Club Atlético de Madrid S.A.D.,12000000.0,55000000.0
Netherlands,FW,Brian Brobbey,Ajax,473169.0,Brian,Brobbey,Brian Brobbey,2023.0,610.0,brian-brobbey,Netherlands,Amsterdam,Netherlands,2002-02-01,Centre-Forward,Attack,right,182.0,2027-06-30 00:00:00,Team Raiola,https://img.a.transfermarkt.technology/portrait/header/473169-1697637367.jpg?lm=1,https://www.transfermarkt.co.uk/brian-brobbey/profil/spieler/473169,NL1,AFC Ajax Amsterdam,25000000.0,25000000.0
Netherlands,FW,Wout Weghorst,Hoffenheim,228645.0,Wout,Weghorst,Wout Weghorst,2023.0,533.0,wout-weghorst,Netherlands,Borne,Netherlands,1992-08-07,Centre-Forward,Attack,right,197.0,2024-06-30 00:00:00,One II Agency,https://img.a.transfermarkt.technology/portrait/header/228645-1666363510.png?lm=1,https://www.transfermarkt.co.uk/wout-weghorst/profil/spieler/228645,L1,TSG 1899 Hoffenheim Fußball-Spielbetriebs GmbH,7000000.0,30000000.0
Netherlands,FW,Donyell Malen,Borussia Dortmund,326029.0,Donyell,Malen,Donyell Malen,2023.0,16.0,donyell-malen,Netherlands,Wieringen,Netherlands,1999-01-19,Right Winger,Attack,right,176.0,2026-06-30 00:00:00,SEG,https://img.a.transfermarkt.technology/portrait/header/326029-1711746104.jpg?lm=1,https://www.transfermarkt.co.uk/donyell-malen/profil/spieler/326029,L1,Borussia Dortmund,40000000.0,40000000.0
Netherlands,FW,Cody Gakpo,Liverpool,434675.0,Cody,Gakpo,Cody Gakpo,2023.0,31.0,cody-gakpo,Netherlands,Eindhoven,Netherlands,1999-05-07,Left Winger,Attack,right,193.0,2028-06-30 00:00:00,SEG,https://img.a.transfermarkt.technology/portrait/header/434675-1682690965.jpg?lm=1,https://www.transfermarkt.co.uk/cody-gakpo/profil/spieler/434675,GB1,Liverpool Football Club,50000000.0,60000000.0
Poland,GK,Wojciech Szczesny,Juventus,44058.0,Wojciech,Szczęsny,Wojciech Szczęsny,2023.0,506.0,wojciech-szczesny,Poland,Warszawa,Poland,1990-04-18,Goalkeeper,Goalkeeper,right,196.0,2025-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/44058-1595847517.jpg?lm=1,https://www.transfermarkt.co.uk/wojciech-szczesny/profil/spieler/44058,IT1,Juventus Football Club,8000000.0,40000000.0
Poland,GK,Lukasz Skorupski,Bologna,80894.0,Lukasz,Skorupski,Lukasz Skorupski,2023.0,1025.0,lukasz-skorupski,Poland,Zabrze,Poland,1991-05-05,Goalkeeper,Goalkeeper,right,188.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/80894-1595848892.jpg?lm=1,https://www.transfermarkt.co.uk/lukasz-skorupski/profil/spieler/80894,IT1,Bologna Football Club 1909,3500000.0,7000000.0
Poland,GK,Marcin Bulka,Nice,465955.0,Marcin,Bulka,Marcin Bulka,2023.0,417.0,marcin-bulka,Poland,Płock,Poland,1999-10-04,Goalkeeper,Goalkeeper,right,199.0,2026-06-30 00:00:00,Gol International,https://img.a.transfermarkt.technology/portrait/header/465955-1611915733.jpg?lm=1,https://www.transfermarkt.co.uk/marcin-bulka/profil/spieler/465955,FR1,Olympique Gymnaste Club Nice Côte d'Azur,18000000.0,18000000.0
Poland,GK,Oliwier Zych,Puszcza Niepołomice,555074.0,Oliwier,Zych,Oliwier Zych,2022.0,405.0,oliwier-zych,Poland,Gdańsk,Poland,2004-06-28,Goalkeeper,Goalkeeper,right,193.0,2024-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/oliwier-zych/profil/spieler/555074,GB1,Aston Villa Football Club,150000.0,150000.0
Poland,DF,Jan Bednarek,Southampton,243028.0,Jan,Bednarek,Jan Bednarek,2022.0,405.0,jan-bednarek,Poland,Słupca,Poland,1996-04-12,Centre-Back,Defender,right,189.0,2025-06-30 00:00:00,Fabryka Futbolu,https://img.a.transfermarkt.technology/portrait/header/243028-1493557261.jpg?lm=1,https://www.transfermarkt.co.uk/jan-bednarek/profil/spieler/243028,GB1,Aston Villa Football Club,12000000.0,25000000.0
Poland,DF,Bartosz Bereszynski,Empoli,144143.0,Bartosz,Bereszyński,Bartosz Bereszyński,2023.0,749.0,bartosz-bereszynski,Poland,Poznań,Poland,1992-07-12,Right-Back,Defender,right,183.0,2024-06-30 00:00:00,Fabryka Futbolu,https://img.a.transfermarkt.technology/portrait/header/144143-1661351826.jpg?lm=1,https://www.transfermarkt.co.uk/bartosz-bereszynski/profil/spieler/144143,IT1,Empoli Football Club S.r.l.,1500000.0,12000000.0
Poland,DF,Jakub Kiwior,Arsenal,425918.0,Jakub,Kiwior,Jakub Kiwior,2023.0,11.0,jakub-kiwior,Poland,Tychy,Poland,2000-02-15,Left-Back,Defender,left,189.0,2028-06-30 00:00:00,FairSport,https://img.a.transfermarkt.technology/portrait/header/425918-1683101307.jpg?lm=1,https://www.transfermarkt.co.uk/jakub-kiwior/profil/spieler/425918,GB1,Arsenal Football Club,30000000.0,30000000.0
Poland,DF,Tymoteusz Puchacz,Kaiserlsuatern,361575.0,Tymoteusz,Puchacz,Tymoteusz Puchacz,2022.0,265.0,tymoteusz-puchacz,Poland,Sulechów,Poland,1999-01-23,Left-Back,Defender,left,180.0,2024-06-30 00:00:00,Fabryka Futbolu,https://img.a.transfermarkt.technology/portrait/header/361575-1659519136.jpg?lm=1,https://www.transfermarkt.co.uk/tymoteusz-puchacz/profil/spieler/361575,GR1,Panathinaikos Athlitikos Omilos,1500000.0,4000000.0
Poland,DF,Bartosz Salamon,Lech Poznan,71019.0,Bartosz,Salamon,Bartosz Salamon,2019.0,2722.0,bartosz-salamon,Poland,Poznań,Poland,1991-05-01,Centre-Back,Defender,right,194.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/71019-1671294361.png?lm=1,https://www.transfermarkt.co.uk/bartosz-salamon/profil/spieler/71019,IT1,SPAL,400000.0,3500000.0
Poland,DF,Pawel Dawidowicz,Verona,248732.0,Paweł,Dawidowicz,Paweł Dawidowicz,2023.0,276.0,pawel-dawidowicz,Poland,Olsztyn,Poland,1995-05-20,Centre-Back,Defender,both,189.0,2025-06-30 00:00:00,INNfootball,https://img.a.transfermarkt.technology/portrait/header/248732-1663671757.jpg?lm=1,https://www.transfermarkt.co.uk/pawel-dawidowicz/profil/spieler/248732,IT1,Verona Hellas Football Club,2800000.0,5000000.0
Poland,DF,Pawel Bochniewicz,Heerenveen,248395.0,Pawel,Bochniewicz,Pawel Bochniewicz,2023.0,306.0,pawel-bochniewicz,Poland,Dębica,Poland,1996-01-30,Centre-Back,Defender,left,194.0,2026-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/248395-1629185794.jpg?lm=1,https://www.transfermarkt.co.uk/pawel-bochniewicz/profil/spieler/248395,NL1,Sportclub Heerenveen,3500000.0,3500000.0
Poland,DF,Sebastian Walukiewicz,Empoli,345458.0,Sebastian,Walukiewicz,Sebastian Walukiewicz,2023.0,749.0,sebastian-walukiewicz,Poland,Gorzów Wielkopolski,Poland,2000-04-05,Centre-Back,Defender,right,188.0,,,https://img.a.transfermarkt.technology/portrait/header/345458-1661524534.jpg?lm=1,https://www.transfermarkt.co.uk/sebastian-walukiewicz/profil/spieler/345458,IT1,Empoli Football Club S.r.l.,2500000.0,10000000.0
Poland,MF,Kamil Grosicki,Pogon Szczecin,37920.0,Kamil,Grosicki,Kamil Grosicki,2020.0,984.0,kamil-grosicki,Poland,Szczecin,Poland,1988-06-08,Left Winger,Attack,right,180.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/37920-1674493491.jpg?lm=1,https://www.transfermarkt.co.uk/kamil-grosicki/profil/spieler/37920,GB1,West Bromwich Albion,500000.0,7000000.0
Poland,MF,Piotr Zielenski,Napoli,175377.0,,Pio,Pio,2012.0,2424.0,piotm,Brazil,Fortaleza,Brazil,1988-01-23,Defensive Midfield,Midfield,right,175.0,,,https://img.a.transfermarkt.technology/portrait/header/175377-1556184250.jpg?lm=1,https://www.transfermarkt.co.uk/piotm/profil/spieler/175377,PO1,Gil Vicente Futebol Clube,400000.0,500000.0
Poland,MF,Przemyslaw Frankowski,Lens,239743.0,Przemyslaw,Frankowski,Przemyslaw Frankowski,2023.0,826.0,przemyslaw-frankowski,Poland,Gdańsk,Poland,1995-04-12,Right Midfield,Midfield,right,175.0,2028-06-30 00:00:00,11-Football Players,https://img.a.transfermarkt.technology/portrait/header/239743-1669189009.jpg?lm=1,https://www.transfermarkt.co.uk/przemyslaw-frankowski/profil/spieler/239743,FR1,Racing Club de Lens,9000000.0,9000000.0
Poland,MF,Sebastian Szymanski,Fenerbahce,320748.0,Sebastian,Szymanski,Sebastian Szymanski,2023.0,36.0,sebastian-szymanski,Poland,Biała Podlaska,Poland,1999-05-10,Attacking Midfield,Midfield,left,174.0,2027-06-30 00:00:00,UNIDOS,https://img.a.transfermarkt.technology/portrait/header/320748-1696447186.png?lm=1,https://www.transfermarkt.co.uk/sebastian-szymanski/profil/spieler/320748,TR1,Fenerbahçe Spor Kulübü,20000000.0,20000000.0
Poland,MF,Jakub Moder,Brighton,384461.0,Jakub,Moder,Jakub Moder,2023.0,1237.0,jakub-moder,Poland,Szczecinek,Poland,1999-04-07,Central Midfield,Midfield,right,191.0,2025-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/384461-1602855219.png?lm=1,https://www.transfermarkt.co.uk/jakub-moder/profil/spieler/384461,GB1,Brighton and Hove Albion Football Club,10000000.0,12000000.0
Poland,MF,Damian Szymanski,AEK Athens,259881.0,Damian,Szymanski,Damian Szymanski,2023.0,2441.0,damian-szymanski,Poland,Kraśnik,Poland,1995-06-16,Defensive Midfield,Midfield,right,185.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/259881-1580791248.png?lm=1,https://www.transfermarkt.co.uk/damian-szymanski/profil/spieler/259881,GR1,Athlitiki Enosi Konstantinoupoleos,3500000.0,3500000.0
Poland,MF,Nicola Zalewksi,Roma,550108.0,Nicola,Zalewski,Nicola Zalewski,2023.0,12.0,nicola-zalewski,Italy,Tivoli,Poland,2002-01-23,Left Midfield,Midfield,both,175.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/550108-1645432632.jpg?lm=1,https://www.transfermarkt.co.uk/nicola-zalewski/profil/spieler/550108,IT1,Associazione Sportiva Roma,12000000.0,20000000.0
Poland,MF,Michal Skoras,Club Brugge,393565.0,Michal,Skoras,Michal Skoras,2023.0,2282.0,michal-skoras,Poland,Jastrzębie-Zdrój,Poland,2000-02-15,Left Winger,Attack,right,172.0,2027-06-30 00:00:00,Fabryka Futbolu,https://img.a.transfermarkt.technology/portrait/header/393565-1671295170.png?lm=1,https://www.transfermarkt.co.uk/michal-skoras/profil/spieler/393565,BE1,Club Brugge Koninklijke Voetbalvereniging,3800000.0,6000000.0
Poland,MF,Jakub Piotrowksi,Ludogorets Razgrad,377243.0,Jakub,Piotrowski,Jakub Piotrowski,2019.0,28643.0,jakub-piotrowski,Poland,Toruń,Poland,1997-10-04,Defensive Midfield,Midfield,right,188.0,2025-06-30 00:00:00,F-MG.COM,https://img.a.transfermarkt.technology/portrait/header/377243-1661666864.png?lm=1,https://www.transfermarkt.co.uk/jakub-piotrowski/profil/spieler/377243,BE1,SK Beveren,2000000.0,2000000.0
Poland,MF,Taras Romanczuk,Jagiellonia Bialystok,14331.0,,Manú,Manú,2014.0,1085.0,manu,Portugal,Setúbal,Portugal,1982-08-28,Right Winger,Attack,right,171.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/manu/profil/spieler/14331,PO1,Vitória Setúbal FC,100000.0,1500000.0
Poland,MF,Kacper Urbański,Bologna,699442.0,Kacper,Urbanski,Kacper Urbanski,2023.0,1025.0,kacper-urbanski,Poland,Gdańsk,Poland,2004-09-07,Central Midfield,Midfield,right,183.0,2025-06-30 00:00:00,BMG-SPORT,https://img.a.transfermarkt.technology/portrait/header/699442-1696837702.jpg?lm=1,https://www.transfermarkt.co.uk/kacper-urbanski/profil/spieler/699442,IT1,Bologna Football Club 1909,4000000.0,4000000.0
Poland,FW,Robert Lewandowski,Barcelona,38253.0,Robert,Lewandowski,Robert Lewandowski,2023.0,131.0,robert-lewandowski,Poland,Warszawa,Poland,1988-08-21,Centre-Forward,Attack,right,185.0,2026-06-30 00:00:00,Gol International,https://img.a.transfermarkt.technology/portrait/header/38253-1701118759.jpg?lm=1,https://www.transfermarkt.co.uk/robert-lewandowski/profil/spieler/38253,ES1,Futbol Club Barcelona,15000000.0,90000000.0
Poland,FW,Arkadiusz Milik,Juventus,191891.0,Arkadiusz,Milik,Arkadiusz Milik,2023.0,506.0,arkadiusz-milik,Poland,Tychy,Poland,1994-02-28,Centre-Forward,Attack,left,186.0,2026-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/191891-1661518258.jpg?lm=1,https://www.transfermarkt.co.uk/arkadiusz-milik/profil/spieler/191891,IT1,Juventus Football Club,7000000.0,40000000.0
Poland,FW,Krzysztof Piatek,Istanbul Basaksehir,327757.0,Krzysztof,Piatek,Krzysztof Piatek,2023.0,6890.0,krzysztof-piatek,Poland,Dzierżoniów,Poland,1995-07-01,Centre-Forward,Attack,right,183.0,2026-06-30 00:00:00,Fabryka Futbolu,https://img.a.transfermarkt.technology/portrait/header/327757-1695642720.png?lm=1,https://www.transfermarkt.co.uk/krzysztof-piatek/profil/spieler/327757,TR1,İstanbul Başakşehir Futbol Kulübü,5500000.0,40000000.0
Poland,FW,Adam Buksa,Antalyaspor,267160.0,Adam,Buksa,Adam Buksa,2023.0,589.0,adam-buksa,Poland,Kraków,Poland,1996-07-12,Centre-Forward,Attack,left,191.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/267160-1695394254.png?lm=1,https://www.transfermarkt.co.uk/adam-buksa/profil/spieler/267160,TR1,Antalyaspor,6000000.0,9000000.0
Belgium,GK,Rui Patricio,Roma,45026.0,Rui,Patrício,Rui Patrício,2023.0,12.0,rui-patricio,Portugal,Leiria,Portugal,1988-02-15,Goalkeeper,Goalkeeper,left,190.0,2024-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/45026-1716296132.jpg?lm=1,https://www.transfermarkt.co.uk/rui-patricio/profil/spieler/45026,IT1,Associazione Sportiva Roma,2000000.0,20000000.0
Belgium,GK,Jose Sa,Wolves,197154.0,,Jô,Jô,2012.0,979.0,jotm,Brazil,São Paulo,Brazil,1988-09-19,Second Striker,Attack,both,170.0,,,https://img.a.transfermarkt.technology/portrait/header/197154-1618239753.jpg?lm=1,https://www.transfermarkt.co.uk/jotm/profil/spieler/197154,PO1,Moreirense Futebol Clube,25000.0,850000.0
Belgium,GK,Jose Sa,Wolves,401931.0,,Jô,Jô,2023.0,3325.0,jotm,Brazil,Teófilo Otoni,Brazil,1995-05-01,Centre-Forward,Attack,left,192.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/jotm/profil/spieler/401931,PO1,Grupo Desportivo de Chaves,200000.0,375000.0
Belgium,GK,Diogo Costa,Porto,357153.0,Diogo,Costa,Diogo Costa,2023.0,720.0,diogo-costa,Switzerland,Rothrist,Portugal,1999-09-19,Goalkeeper,Goalkeeper,right,186.0,2027-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/357153-1716296015.jpg?lm=1,https://www.transfermarkt.co.uk/diogo-costa/profil/spieler/357153,PO1,Futebol Clube do Porto,45000000.0,45000000.0
Belgium,DF,Nelson Semedo,Wolves,231572.0,Nélson,Semedo,Nélson Semedo,2023.0,543.0,nelson-semedo,Portugal,Lisboa,Portugal,1993-11-16,Right-Back,Defender,right,177.0,2025-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/231572-1684487147.jpg?lm=1,https://www.transfermarkt.co.uk/nelson-semedo/profil/spieler/231572,GB1,Wolverhampton Wanderers Football Club,12000000.0,40000000.0
Belgium,DF,Antonio Silva,Benfica,650568.0,António,Silva,António Silva,2023.0,294.0,antonio-silva,Portugal,Viseu,Portugal,2003-10-30,Centre-Back,Defender,right,187.0,2027-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/650568-1700235534.jpg?lm=1,https://www.transfermarkt.co.uk/antonio-silva/profil/spieler/650568,PO1,Sport Lisboa e Benfica,45000000.0,45000000.0
Belgium,DF,Danilo Pereira,PSG,141050.0,Danilo,Pereira,Danilo Pereira,2023.0,583.0,danilo-pereira,Guinea-Bissau,Bissau,Portugal,1991-09-09,Defensive Midfield,Midfield,right,188.0,2025-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/141050-1668697507.jpg?lm=1,https://www.transfermarkt.co.uk/danilo-pereira/profil/spieler/141050,FR1,Paris Saint-Germain Football Club,9000000.0,30000000.0
Belgium,DF,Joao Cancelo,Barcelona,182712.0,João,Cancelo,João Cancelo,2023.0,131.0,joao-cancelo,Portugal,Barreiro,Portugal,1994-05-27,Right-Back,Defender,right,182.0,2024-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/182712-1675080937.jpg?lm=1,https://www.transfermarkt.co.uk/joao-cancelo/profil/spieler/182712,ES1,Futbol Club Barcelona,30000000.0,70000000.0
Belgium,DF,Ruben Dias,Manchester City,258004.0,Rúben,Dias,Rúben Dias,2023.0,281.0,ruben-dias,Portugal,Amadora,Portugal,1997-05-14,Centre-Back,Defender,right,187.0,2027-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/258004-1684921271.jpg?lm=1,https://www.transfermarkt.co.uk/ruben-dias/profil/spieler/258004,GB1,Manchester City Football Club,80000000.0,80000000.0
Belgium,DF,Pepe,Porto,14132.0,,Pepe,Pepe,2023.0,720.0,pepe,Brazil,Maceió,Portugal,1983-02-26,Centre-Back,Defender,right,187.0,2024-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/14132-1606396269.png?lm=1,https://www.transfermarkt.co.uk/pepe/profil/spieler/14132,PO1,Futebol Clube do Porto,800000.0,30000000.0
Belgium,DF,Pepe,Porto,265396.0,,Pepe,Pepe,2012.0,4750.0,pepe,Brazil,Bento Gonçalves,Brazil,1988-03-04,,Missing,,185.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/pepe/profil/spieler/265396,PO1,SC Olhanense,300000.0,300000.0
Belgium,DF,Goncalo Inacio,Sporting Lisbon,549006.0,Gonçalo,Inácio,Gonçalo Inácio,2023.0,336.0,goncalo-inacio,Portugal,Almada,Portugal,2001-08-25,Centre-Back,Defender,left,186.0,2027-06-30 00:00:00,MRP.POSITIONUMBER,https://img.a.transfermarkt.technology/portrait/header/549006-1716296254.jpg?lm=1,https://www.transfermarkt.co.uk/goncalo-inacio/profil/spieler/549006,PO1,Sporting Clube de Portugal,40000000.0,40000000.0
Belgium,DF,Diogo Dalot,Manchester United,357147.0,Diogo,Dalot,Diogo Dalot,2023.0,985.0,diogo-dalot,Portugal,Braga,Portugal,1999-03-18,Right-Back,Defender,right,184.0,2028-06-30 00:00:00,Proeleven S.A.,https://img.a.transfermarkt.technology/portrait/header/357147-1602074624.jpg?lm=1,https://www.transfermarkt.co.uk/diogo-dalot/profil/spieler/357147,GB1,Manchester United Football Club,35000000.0,40000000.0
Belgium,DF,Nuno Mendes,PSG,616341.0,Nuno,Mendes,Nuno Mendes,2023.0,583.0,nuno-mendes,Portugal,Lisboa,Portugal,2002-06-19,Left-Back,Defender,left,183.0,2026-06-30 00:00:00,MRP.POSITIONUMBER,https://img.a.transfermarkt.technology/portrait/header/616341-1672304855.jpg?lm=1,https://www.transfermarkt.co.uk/nuno-mendes/profil/spieler/616341,FR1,Paris Saint-Germain Football Club,60000000.0,65000000.0
Belgium,MF,Joao Palhinha,Fulham,257455.0,João,Palhinha,João Palhinha,2023.0,931.0,joao-palhinha,Portugal,Lisboa,Portugal,1995-07-09,Defensive Midfield,Midfield,right,190.0,2028-06-30 00:00:00,Gonçalo Palhinha,https://img.a.transfermarkt.technology/portrait/header/257455-1684773447.jpg?lm=1,https://www.transfermarkt.co.uk/joao-palhinha/profil/spieler/257455,GB1,Fulham Football Club,55000000.0,60000000.0
Belgium,MF,Bruno Fernandes,Manchester United,240306.0,Bruno,Fernandes,Bruno Fernandes,2023.0,985.0,bruno-fernandes,Portugal,Maia,Portugal,1994-09-08,Attacking Midfield,Midfield,right,179.0,2026-06-30 00:00:00,MRP.POSITIONUMBER,https://img.a.transfermarkt.technology/portrait/header/240306-1683882766.jpg?lm=1,https://www.transfermarkt.co.uk/bruno-fernandes/profil/spieler/240306,GB1,Manchester United Football Club,70000000.0,90000000.0
Belgium,MF,Otavio,Al Nassr,231289.0,,Otávio,Otávio,2022.0,720.0,otavio,Brazil,João Pessoa,Portugal,1995-02-09,Attacking Midfield,Midfield,right,172.0,2025-06-30 00:00:00,Livesoccer ,https://img.a.transfermarkt.technology/portrait/header/231289-1668697777.jpg?lm=1,https://www.transfermarkt.co.uk/otavio/profil/spieler/231289,PO1,Futebol Clube do Porto,35000000.0,35000000.0
Belgium,MF,Otavio,Al Nassr,312314.0,,Otávio,Otávio,2021.0,40.0,otavio,Brazil,Maceió,Brazil,1994-05-04,Defensive Midfield,Midfield,right,173.0,2026-06-30 00:00:00,GR2,https://img.a.transfermarkt.technology/portrait/header/312314-1596559053.jpg?lm=1,https://www.transfermarkt.co.uk/otavio/profil/spieler/312314,FR1,FC Girondins Bordeaux,4500000.0,8000000.0
Belgium,MF,Otavio,Al Nassr,818495.0,,Otávio,Otávio,2023.0,720.0,otavio,Brazil,São Paulo,Brazil,2002-04-21,Centre-Back,Defender,left,188.0,2028-06-30 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/818495-1708599170.png?lm=1,https://www.transfermarkt.co.uk/otavio/profil/spieler/818495,PO1,Futebol Clube do Porto,10000000.0,10000000.0
Belgium,MF,Ruben Neves,Al Hilal,225161.0,Rúben,Neves,Rúben Neves,2022.0,543.0,ruben-neves,Portugal,Santa Maria da Feira,Portugal,1997-03-13,Defensive Midfield,Midfield,right,180.0,2026-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/225161-1684934569.jpg?lm=1,https://www.transfermarkt.co.uk/ruben-neves/profil/spieler/225161,GB1,Wolverhampton Wanderers Football Club,40000000.0,50000000.0
Belgium,MF,Vitinha,PSG,487469.0,,Vitinha,Vitinha,2023.0,583.0,vitinha,Portugal,Vila das Aves,Portugal,2000-02-13,Central Midfield,Midfield,right,172.0,2027-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/487469-1672303629.jpg?lm=1,https://www.transfermarkt.co.uk/vitinha/profil/spieler/487469,FR1,Paris Saint-Germain Football Club,45000000.0,45000000.0
Belgium,MF,Vitinha,PSG,586853.0,,Vitinha,Vitinha,2023.0,252.0,vitinha,Portugal,Cabeceiras de Basto,Portugal,2000-03-15,Centre-Forward,Attack,right,178.0,2024-06-30 00:00:00,FIA Football,https://img.a.transfermarkt.technology/portrait/header/586853-1703065797.jpg?lm=1,https://www.transfermarkt.co.uk/vitinha/profil/spieler/586853,IT1,Genoa Cricket and Football Club,15000000.0,22000000.0
Belgium,MF,Joao Neves,Benfica,670681.0,João,Neves,João Neves,2023.0,294.0,joao-neves,Portugal,Tavira,Portugal,2004-09-27,Defensive Midfield,Midfield,right,174.0,2028-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/670681-1701295511.jpg?lm=1,https://www.transfermarkt.co.uk/joao-neves/profil/spieler/670681,PO1,Sport Lisboa e Benfica,45000000.0,45000000.0
Belgium,MF,Bernardo Silva,Manchester City,241641.0,Bernardo,Silva,Bernardo Silva,2023.0,281.0,bernardo-silva,Portugal,Lisboa,Portugal,1994-08-10,Attacking Midfield,Midfield,left,173.0,2026-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/241641-1684311533.jpg?lm=1,https://www.transfermarkt.co.uk/bernardo-silva/profil/spieler/241641,GB1,Manchester City Football Club,70000000.0,100000000.0
Belgium,FW,Goncalo Ramos,PSG,550550.0,Gonçalo,Ramos,Gonçalo Ramos,2023.0,583.0,goncalo-ramos,Portugal,Olhão,Portugal,2001-06-20,Centre-Forward,Attack,right,185.0,2028-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/550550-1681906158.jpg?lm=1,https://www.transfermarkt.co.uk/goncalo-ramos/profil/spieler/550550,FR1,Paris Saint-Germain Football Club,50000000.0,50000000.0
